country_code,country_name,year,SI.POV.GINI,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.CD,NY.GDP.MKTP.CD,NV.AGR.TOTL.ZS,NV.IND.TOTL.ZS,NY.GDP.PCAP.PP.CD,SP.URB.TOTL,SP.URB.GROW,SP.RUR.TOTL,NV.SRV.TOTL.ZS,SP.POP.TOTL,SP.DYN.TFRT.IN,SP.POP.DPND,SH.XPD.CHEX.PC.CD,SH.XPD.GHED.GD.ZS,SH.XPD.CHEX.GD.ZS,SE.PRM.ENRL,SH.XPD.PVTD.CH.ZS,SE.SEC.ENRL,SE.XPD.TOTL.GD.ZS,SL.TLF.CACT.ZS,SL.TLF.CACT.MA.ZS,SL.TLF.CACT.FE.ZS,SL.UEM.TOTL.ZS,SL.UEM.TOTL.MA.ZS,SL.UEM.TOTL.FE.ZS,SL.UEM.1524.ZS,SL.IND.EMPL.ZS,SL.SRV.EMPL.ZS,SL.AGR.EMPL.ZS,NE.EXP.GNFS.ZS,NE.IMP.GNFS.ZS,BX.KLT.DINV.WD.GD.ZS,FR.INR.DPST,BN.CAB.XOKA.GD.ZS,PA.NUS.FCRF,IT.NET.USER.ZS,EG.ELC.ACCS.ZS,AG.LND.FRST.ZS,AG.LND.AGRI.ZS,ER.H2O.FWTL.K3,ER.H2O.FWST.ZS,EG.FEC.RNEW.ZS,EG.ELC.RNEW.ZS,EN.ATM.PM25.MC.M3,EG.USE.COMM.FO.ZS,EG.ELC.ACCS.RU.ZS,EG.ELC.ACCS.UR.ZS,AG.PRD.CROP.XD,AG.YLD.CREL.KG,SG.GEN.PARL.ZS,SE.ENR.PRIM.FM.ZS,year_feature,urbanization_rate,log_gdp_per_capita,trade_openness,health_to_edu_ratio,gender_labor_gap,economic_diversity
UKR,Ukraine,2020,25.6,-3.75281793983162,3709.76928710938,156617722013.342,9.31015109807472,20.7999429657705,15541.02734375,31000741.0,-0.574138130818796,13679273.0,55.7900164518172,44680014.0,1.208,47.8846379680524,265.07846069,3.72709227,7.56217051,1724705.0,50.71398926,2539454.0,5.38231992721558,55.087,63.385,48.1,9.475,9.841,9.069,19.355,24.736987712778,61.1408073854719,14.1222049017501,38.8216462901934,40.3348060859881,0.194103193490519,6.08589166666667,3.36296552669264,26.9575243833333,75.0379,100.0,16.7241974456334,71.2996202968588,9.459,12.25576574,8.7,12.7832582021064,14.90010098879,0.0,100.0,100.0,100.9,4295.5,20.8037825059102,0.9840080142021177,2020.0,69.38391066753023,8.218994489122407,79.1564523761815,1.4050020460066028,15.284999999999997,0.5078023243069754
URY,Uruguay,2000,43.4,-1.92993063549235,6987.70098766257,22823270892.1094,5.99419379958816,22.0452037217921,10929.3002607587,2981294.0,0.479395975223141,284912.0,65.3222562241522,3266206.0,2.196,59.8113405108553,699.20495605,3.81055403,9.17182446,360834.0,58.43198395,303883.0,2.42254996299744,60.164,72.385,48.986,12.627,10.208,15.897,29.251,22.6112354290097,66.1149108068274,11.2738537641629,16.6980989454195,20.0156392053707,1.15156587871402,19.4779090847607,-2.48133850696421,12.0995916666667,10.5391,97.6,7.82196320420523,85.4645183407611,3.66,9.786096257,38.7,93.2780706378492,12.9448464771497,65.0378002590183,78.1,99.3,39.8,3892.0,12.1212121212121,0.983299970626831,2000.0,91.27697395693964,8.852049979282826,36.7137381507902,3.7860207632835072,23.399000000000008,0.4505851717270114
URY,Uruguay,2001,45.0,-3.84412995940374,6382.76104740859,20898761742.2386,5.5867032330245,21.9351337396218,10719.3945690687,2991877.0,0.354351518608265,282374.0,65.9101028907415,3274251.0,2.161,59.8489216395122,679.4229126,4.38128328,9.75702,359557.0,55.07584,315968.0,2.80096006393433,61.555,72.857,51.227,15.052,11.367,19.842,34.45,21.8741711437753,66.8599379475824,11.2658909086423,16.8046592733471,19.5048533701585,1.48526947201505,23.0331184789439,-2.38113794693639,13.3191166666667,11.1214,97.7,8.02896811792938,85.4873728716718,3.694517838,9.87838994,41.6,99.6869189189189,12.7668375831259,58.6231301017177,80.3,99.2,39.56,3338.6,12.1212121212121,0.978559970855713,2001.0,91.37592078310429,8.761512708511926,36.3095126435056,3.483455592828031,21.630000000000003,0.4436694229641718
URY,Uruguay,2002,45.5,-7.73200721540044,4149.76140312687,13606515722.5864,7.52965904535852,21.8623288483766,10030.1287840488,2999790.0,0.264133657645678,279077.0,63.9198443320638,3278867.0,2.16,59.8358581980962,436.44049072,4.62101603,9.64023018,364858.0,52.04556656,332175.0,2.32220005989075,59.971,71.332,49.597,16.648,13.32,21.018,37.887,20.6430507809611,68.0798037065503,11.2771455124886,20.6216724821799,19.40739482538,1.32180928215272,62.5763291666667,2.80710265957684,21.2569666666667,11.4195,97.8,8.23597303165353,85.264541195292,3.729035675,9.970683624,43.2,99.5578344612181,12.4965101043769,55.9394341778233,80.9,99.2,38.7,3467.4,12.1212121212121,0.977419972419739,2002.0,91.48861481725243,8.331047067029047,40.0290673075599,4.151334911451829,21.734999999999992,0.4693520539495839
URY,Uruguay,2003,45.0,0.805283915893824,3671.12329256883,12045638351.8507,9.63878300629108,23.0937944115791,10303.2337504047,3006420.0,0.220771591166144,274766.0,59.0093214071737,3281186.0,2.116,59.703312305219,383.55554199,5.01494408,9.57667351,365423.0,47.56614685,343617.0,2.0682098865509,59.113,69.855,49.312,16.661,13.435,20.831,38.091,19.9260834131765,68.9686163576235,11.1053815634725,27.4324201365808,24.3267794460664,3.34326299269857,29.6879341666667,-0.724417111042172,28.2086833333333,15.9371,97.9,8.44297794537767,85.2873957262027,3.763553513,10.06297731,43.8,99.7414617088239,12.1726329405196,55.200218723875,81.6,99.1,44.04,3504.0,12.1212121212121,0.975470006465912,2003.0,91.62601571504938,8.20852532758434,51.7591995826472,4.630416657552473,20.543000000000006,0.5118763864201101
URY,Uruguay,2004,45.9,5.00416035564457,4168.66065438387,13686329890.1191,10.9967908719866,22.4348058065943,11103.1125898913,3013961.0,0.250515837580007,269187.0,56.273519277708,3283148.0,2.093,59.4505495039191,375.93881226,4.32407045,8.26618195,366205.0,47.59647751,339057.0,2.49954009056091,59.485,70.887,49.088,12.98,10.198,16.644,33.068,20.2485472607031,68.9271948475974,10.8243350419543,32.1122956028892,29.364392483135,2.57711736584849,6.19863558333333,0.0228310712848396,28.7037333333333,17.0631,98.0,8.64998285910182,84.7274597188893,3.798071351,10.15527099,39.3,81.4918644067797,11.8339749911707,62.4571010481136,82.2,99.1,53.93,4409.7,12.1212121212121,0.973190009593964,2004.0,91.80094835810021,8.335589933635896,61.4766880860242,3.3070811631371053,21.799,0.528898321755691
URY,Uruguay,2005,44.7,7.4601321302473,5284.25677987129,17362857683.8545,8.74583674336276,23.7753368710773,12295.700311589,3025580.0,0.384764813562929,260191.0,56.7126964200122,3285771.0,2.097,59.214030422378,445.28201294,3.48937511,7.72390509,365536.0,54.82369232,323087.0,2.71475005149841,59.514,70.101,49.867,12.009,9.457,15.278,29.068,20.5667851902063,69.0158087958702,10.4174060139234,30.4040198202399,28.4736765053376,4.76089085880271,2.84322266666667,0.243497121353953,24.4786,20.0882,98.0,8.85698777282596,84.7446006170723,3.832589189,10.24756468,41.3,87.3106859299753,11.5193051559469,62.1238930449045,82.8,99.1,56.84,4339.9,11.1111111111111,0.974839985370636,2005.0,92.0812801622511,8.572676483665449,58.8776963255775,2.845162517166831,20.234,0.5154791460454586
URY,Uruguay,2006,45.9,4.09857735445401,6001.33294783172,19741420739.8901,8.91384522998833,22.8965222038345,13179.3881134044,3042285.0,0.550606917045368,247221.0,56.7931196789588,3289506.0,2.07,58.9850686251671,500.65515137,3.67667699,7.70998907,365388.0,52.31280899,323027.0,2.85664010047913,61.981,73.355,51.625,10.844,8.224,14.234,28.089,21.1875653704721,68.0748189713181,10.7375439210662,30.2975044020751,31.6740701145125,7.64053554410063,1.831296,-1.9850690235445,24.0733583333333,29.4,98.5,9.06399268655011,83.961832933379,3.867107026,10.33985836,37.6,64.3624281609195,11.1823625429671,66.1359714136997,86.6,99.3,58.74,4493.5,11.1111111111111,0.972039997577667,2006.0,92.48455543172743,8.699903497276102,61.971574516587594,2.6989710984967417,21.730000000000004,0.5122440865454652
URY,Uruguay,2007,46.4,6.54151084504817,7222.05403645877,23797773024.3992,8.49936418864264,23.644048640083,14397.224966515,3063186.0,0.68466729750515,231967.0,56.8756501677862,3295153.0,2.048,58.6708765063403,578.34454346,3.62133288,7.46167231,359439.0,51.46754074,294852.0,4.7284844942963415,63.817,75.188,53.468,9.403,6.783,12.756,24.891,21.6791358236161,67.6464105138093,10.6744536625746,29.0904872479399,30.1199605894696,5.70951115694377,2.36118066666667,-0.926356077597871,23.471025,34.0,98.7,9.27099760027425,83.1333561878643,3.901624864,10.43215204,43.2,86.9613990189806,10.7966309010516,60.2912805399314,88.2,99.4,61.09,4347.2,12.1212121212121,0.97121000289917,2007.0,92.96035722772204,8.885033139188414,59.210447837409504,1.5780261770976562,21.72,0.5121242058137851
URY,Uruguay,2008,45.1,7.17614466455107,9423.96562595893,31119602538.8322,9.16892403649034,22.7673513144942,15694.235411976,3086207.0,0.748727802729695,215970.0,57.6398268194825,3302177.0,2.03,58.3029599925215,811.7020874,4.55632162,8.09081745,353560.0,43.62500763,281593.0,4.46763644894722,64.006,74.522,54.437,8.025,5.685,10.94,22.354,21.5549580696925,67.8651643445385,10.5799442529245,30.2030239718046,35.0050710353775,6.88302281006264,3.23125725,-5.55595054569104,20.9493166666667,39.3,98.8,9.4780025139984,83.8418466460976,3.936142702,10.52444573,44.1,61.3557582668187,10.4304960908687,63.8749089435222,88.0,99.5,62.23,4324.6,12.1212121212121,0.968429982662201,2008.0,93.45976911594988,9.15111736519645,65.2080950071821,1.8109838484970209,20.085000000000008,0.510863568652569
URY,Uruguay,2009,45.5,4.24349419462426,9881.39573127081,32708319077.5179,7.88699609562802,24.0794070442123,16421.7696322847,3109292.0,0.745221872731879,200799.0,58.374156373453,3310091.0,2.018,57.8823079373983,826.05682373,4.6968317,7.91611385,348691.0,40.62641144,288491.0,5.645054394809035,64.743,75.275,55.16,7.74,5.554,10.455,20.957,20.9600951080744,68.0869298251344,10.9529750667912,27.0992157546178,26.2952035137558,4.89964589428753,4.40058373693104,-1.16571403141018,22.5679833333333,41.8,99.1,9.68500742772255,84.6417552279739,3.970660539,10.61673941,44.6,69.6010153455636,10.1523439730869,60.3102893875428,92.6,99.5,72.77,3884.9,14.1414141414141,0.965740025043488,2009.0,93.93373173124243,9.198510244269828,53.394419268373596,1.4023095786781683,20.11500000000001,0.5038159628937748
URY,Uruguay,2010,44.5,7.8034096507169,12641.0576849008,41950361211.9581,7.20206450749149,24.5288557176886,17872.5369682924,3130527.0,0.680631344514392,188053.0,58.2442690748379,3318580.0,2.011,57.4226662302485,1043.26000977,4.72670984,7.87757301,341885.0,39.95598221,314648.0,2.868822438327102,64.285,74.587,54.909,7.158,5.302,9.452,20.707,21.4127326817713,67.0204064130543,11.5668609051744,26.3429945409681,25.3560426602576,5.22300143125049,4.16579986199277,-1.74215679383919,20.059275,46.4,99.3,9.89201234144669,82.4648611587247,4.005178377,10.70903309,53.3,89.097215755657,10.0305604083746,50.2180480220545,94.2,99.6,85.87,4176.4,15.1515151515152,0.967599987983704,2010.0,94.33332931555063,9.444784445978708,51.6990372012257,2.74592561211061,19.678000000000004,0.5002270348786264
URY,Uruguay,2011,42.2,5.16213302463606,15132.2675725587,50342406067.0777,8.82916199856249,22.7051202439987,19135.3636964186,3147299.0,0.534326370435143,179526.0,58.2909901542234,3326825.0,1.987,56.9523598346889,1244.93884277,4.86718798,7.91521358,335979.0,38.47378922,317315.0,4.14937019348145,66.017,76.095,56.842,6.307,4.849,8.084,18.055,20.7789585845274,69.4284459150006,9.79259550047201,26.4221494211811,26.8248845897207,5.34359480768242,4.55463122784372,-2.61132861090732,19.3142083333333,51.4047,99.2,10.1076448405896,82.9962290023997,4.039696215,10.80132678,49.7,74.6180394431555,10.0509517421341,56.0681618963672,94.6,99.4,84.13,4410.9,12.1212121212121,0.970390021800995,2011.0,94.60368369240943,9.624650749926252,53.2470340109018,1.907569874684739,19.253,0.5053260502919359
URY,Uruguay,2012,39.9,3.53817872056869,16259.5940814256,54232266358.7811,8.12177248512393,22.8622289256151,19495.4223660846,3160648.0,0.423244517665497,174753.0,59.3390519472429,3335401.0,2.012,56.5267544018137,1347.02868652,5.15904379,8.03330803,328978.0,35.75045776,321876.0,4.09353338283242,65.223,74.808,56.492,6.451,4.926,8.291,18.566,21.1302850045306,70.264068907963,8.60558329319731,25.9196294244279,29.1415247389489,11.7901578728278,4.44982667719485,-3.7550569524485,20.310575,54.4538,99.6,10.3232773397326,81.3449891440978,4.074214052,10.89362046,47.9,64.6120966220042,9.71687395840984,57.6938931210084,100.0,99.8,100.93,4070.5,12.1212121212121,0.971840023994446,2012.0,94.76065996262518,9.696499918807403,55.0611541633768,1.962438626661828,18.31600000000001,0.4962441961342413
URY,Uruguay,2013,40.5,4.63753862902416,18335.2594772322,61337621933.7857,7.61620062705491,23.6692403427945,20661.3793411187,3174205.0,0.428013742277378,171132.0,59.1028562755059,3345337.0,2.034,56.1887709485469,1516.80664063,5.37133551,8.0844841,324001.0,33.52576065,324123.0,4.23892021179199,64.844,75.277,55.333,6.444,5.009,8.224,19.302,21.5838210972711,69.1282786715407,9.28796301993794,23.3531364247538,26.3647100498695,1.60901257578737,4.64794078959411,-3.28720935568052,20.4816083333333,57.69,99.6,10.5389098388756,81.9717746543252,4.10873189,10.98591414,51.9,84.0385934819897,10.8314475554018,52.7989654375318,100.0,99.8,95.74,3766.2,12.1212121212121,0.974470019340515,2013.0,94.88446156545663,9.81663577065955,49.7178464746233,1.907203650002723,19.944000000000003,0.49677297576828083
URY,Uruguay,2014,40.1,3.23879122952364,18322.4276767157,61496186973.902,6.73546217242537,24.7006411459084,21867.8112276315,3188174.0,0.43911318221981,168160.0,59.0956557074816,3356334.0,2.026,55.8914702038185,1495.59777832,5.47611523,8.038908,318643.0,31.82635689,325211.0,4.26735019683838,65.874,75.71,56.899,6.547,5.06,8.352,19.422,21.0075607657098,69.8527154719804,9.13966224765921,23.5426616139817,25.5449624492357,6.6430584199945,4.8980549817206,-2.98942522248202,23.246025,61.4625,99.7,10.7545423380185,82.7054050965604,4.143249728,11.07820783,56.7,94.5365609605911,10.4423977068601,46.4912621053106,100.0,99.8,107.55,4351.8,13.1313131313131,0.977810025215149,2014.0,94.98977157815641,9.815935720984458,49.087624063217405,1.8838172704822571,18.810999999999993,0.4939257009846917
URY,Uruguay,2015,40.1,0.370741257681345,17125.9016800298,57680327998.6689,6.13144194290358,25.4417580545225,22168.6114189676,3202311.0,0.442439754144479,165706.0,59.3254707453324,3368017.0,2.041,55.655253084089,1424.8939209,5.64815187,8.25703716,313728.0,31.57613754,324653.0,4.20636987686157,64.934,74.389,56.3,7.488,6.36,8.849,22.875,20.4642338017416,70.712164888746,8.82360130951239,22.4778512515741,22.8503895571793,4.6342339444993,5.60230410030744,-0.255015059040964,27.3273666666667,64.5708,99.7,10.9701748371615,82.6625528511027,4.177767566,11.17050151,59.4,93.0345254570617,10.4692129562066,5.86256741686316,100.0,99.8,103.42,4142.9,16.1616161616162,0.978380024433136,2015.0,95.08001295717925,9.748405703974203,45.32824080875341,1.962984093581587,18.089,0.4911522739750963
URY,Uruguay,2016,39.7,1.68979822971775,17009.7584207276,57480787465.2716,6.67871966293107,18.8673144534742,22840.5507069805,3215676.0,0.416486331904323,163607.0,63.5189622671981,3379283.0,1.966,55.467903558164,1469.38964844,6.00604677,8.63850975,309806.0,30.4536438,332469.0,4.36420011520386,64.613,73.662,56.341,7.841,6.497,9.447,24.149,20.0537712176194,71.7226285635224,8.22360021885829,26.9316576016427,21.5389007769197,-0.897082488190792,5.56579577494518,0.825062149663385,30.1626,66.4,99.7,11.1244429208091,81.5066849502914,4.212285403,11.2627952,60.3,96.4575709551938,10.2628739093634,0.0,100.0,99.8,89.03,4766.7,16.1616161616162,0.978829979896545,2016.0,95.1585291909556,9.74160127115242,48.4705583785624,1.9794027592606118,17.321000000000005,0.4408826626893473
URY,Uruguay,2017,39.5,1.74037643374211,19184.6502617082,65005997963.4822,5.40639904878287,18.0319037217202,23606.6278007958,3226770.0,0.344403692816463,161668.0,65.35917582282,3388438.0,1.824,55.2221042886245,1672.3314209,6.04053116,8.71701717,304309.0,30.69737816,341123.0,4.41787004470825,64.114,72.917,56.059,7.89,6.559,9.474,25.251,19.7347698599361,71.5209988577671,8.7441682103525,25.9311810606296,20.4468231429218,4.13270996152796,5.06613181686738,0.0113261754730738,28.6764,70.3224,99.8,11.2444292080905,81.2644269226374,4.246803241,11.35508888,60.8,98.2875844300536,10.0613622046924,0.0,100.0,99.8,104.17,5056.6,20.2020202020202,0.983910024166107,2017.0,95.22883405274052,9.861917896383861,46.3780042035514,1.9731266609893365,16.858000000000004,0.41329040704902775
URY,Uruguay,2018,39.7,0.164777608940113,19249.9404677501,65344577415.7535,5.823866393323,18.3333886744675,24386.4948473952,3234796.0,0.248422878529212,159738.0,64.7307517847279,3394534.0,1.681,54.9160760110058,1713.26611328,6.15177822,8.90014267,296351.9976613,30.88000488,355851.0,4.60361003875732,63.679,72.117,55.954,8.336,6.863,10.074,26.538,19.1991428001945,72.4421434565516,8.35871374325393,26.4215439434306,21.3697665372169,2.64222389301977,5.12184363055967,-0.459786697980493,30.7252583333333,80.7268,99.8,11.364415495372,81.0810193120786,4.281321079,11.44738256,60.8,97.3638353166461,10.1340724978496,0.0,100.0,99.8,65.2,3941.1,20.2020202020202,0.990429997444153,2018.0,95.29425835770094,9.865315193990078,47.791310480647496,1.9332963902395321,16.163000000000004,0.4228507902452302
URY,Uruguay,2019,39.7,0.928351141267498,18315.7316980028,62222313618.8454,6.50279559696965,17.5601694192064,25782.6890198871,3239166.0,0.135002357558378,158040.0,64.883275928797,3397206.0,1.567,54.5633225323007,1692.50195313,6.15435123,9.24069118,292536.0,33.39944839,356855.0,4.62833976745605,63.695,71.86,56.217,8.836,7.296,10.639,28.46,18.9183765487372,72.7810271358443,8.30059631541847,27.9053695836796,21.839464532284,2.35703341175475,5.06717854887154,1.29076853403237,35.255375,83.3515,99.9,11.4844017826534,80.7182036338704,4.315838916,11.53967625,59.3,98.0227300956403,10.298591147894,0.0,100.0,99.9,97.48,5329.4,19.1919191919192,0.994599997997284,2019.0,95.34794180865099,9.815570221548773,49.7448341159636,1.9965455528946856,15.643,0.4235576605087309
URY,Uruguay,2020,40.2,-7.35732706484723,15757.5355995779,53559359261.826,7.20670291373453,16.9555909661564,25725.258216942,3242607.0,0.106174663113162,156361.0,64.6189887676901,3398968.0,1.497,54.1627509533779,1432.00463867,6.49222994,9.06924915,293506.99484864,28.41491699,310395.0,4.54292011260986,61.255,68.721,54.411,10.413,8.662,12.44,34.209,18.222648310977,73.7659916992919,8.01135998973108,26.188280623321,21.5435926948878,1.81750744846519,4.79461605851154,-0.641294428126755,42.0132916666667,85.471,100.0,11.6043880699349,80.3531025025711,4.350356754,11.63196993,61.2,93.7486387049301,10.5717923259135,0.0,100.0,100.0,85.09,4964.0,21.2121212121212,0.9896399974823,2020.0,95.39975074787405,9.665137440286141,47.7318733182088,1.9963479271463154,14.310000000000002,0.427178912849683
URY,Uruguay,2021,40.8,5.84427312558179,17881.818721099,60739084240.8633,7.73426774499001,17.7321588983411,29431.8850087471,3242136.0,-0.0145264045414992,154559.0,63.3790070063297,3396695.0,1.446,53.6466642752878,1594.98059082,6.54725218,8.91666222,293999.0,26.57268524,347077.0,4.46065998077393,62.928,70.395,56.08,9.328,7.912,10.958,31.806,18.351801840169,72.9807548830057,8.66744327682523,32.944605201732,25.3704358213017,8.50404179273101,3.79903837862317,-2.43351136785366,43.554575,87.6444,100.0,11.7243743572163,80.3908124785739,4.419094799,11.81576149,57.8,84.3537980618944,24.457773644373958,0.0,100.0,100.0,91.17,5497.7,24.2424242424242,0.9807020068168646,2021.0,95.4497239228132,9.79159568289649,58.3150410230337,1.9989558178458038,14.314999999999998,0.4437016884968824
URY,Uruguay,2022,40.6,4.48622703072073,20818.6146091144,70594110920.0358,6.91840277577074,17.7086542108617,33000.918699951,3238245.0,-0.120085546438888,152668.0,63.767241941677,3390913.0,1.425,53.0930916288326,1850.80737305,6.32145834,8.94532204,291474.0,29.33224297,346744.0,4.5073299407959,63.181,71.383,55.656,7.877,6.88,9.05,25.32,17.9844504085227,73.3299902775926,8.68555931388476,33.3316130133263,27.6991820910559,12.4804063396028,6.2350042332006,-3.52245012835208,41.1710833333333,89.873,100.0,11.8443606444978,80.8735287395726,4.507453375,12.05201437,24.84,5.179081961439101,23.298422322911243,0.0,100.0,100.0,79.71,5299.0,25.2525252525253,0.9744300007820129,2022.0,95.4977317318374,9.943650831388338,61.03079510438219,1.9846166483256036,15.726999999999997,0.43332791171969387
URY,Uruguay,2023,40.9,0.742128785315927,23019.4221560046,77991666837.7382,6.09100939846272,16.7520259965349,34470.9322201143,3237107.0,-0.0351486687276967,150974.0,65.6523687606962,3388081.0,1.409,52.6676318563048,272.41939468399994,2.7436839560000004,5.976573086,287527.0,52.411320493999995,337808.0,4.81125020980835,63.924,71.167,57.276,8.355,7.408,9.435,26.185,18.9995359272255,72.2948553598547,8.70560871291987,28.1403012343037,24.7706858321593,-6.72904061401343,8.10136060934534,-3.04470134396297,38.8239166666667,89.896,100.0,11.9643469317792,81.3541309564621,28.593925714,57.821564461,16.939999999999998,11.160251533009902,32.764436379908645,67.19363415702337,100.0,100.0,93.69200000000001,4593.8,26.2626262626263,0.976685988903046,2023.0,95.54396721920166,10.044137020769956,52.910987066463,1.2422079138216489,13.890999999999998,0.409052954604619
USA,United States,2000,40.1,4.07758575682804,36329.9560727102,10250947997000.0,1.15055536360653,22.451586084268,36329.9702595751,223117358.0,1.4443639032964,59045053.0,72.818447739512,282162411.0,2.056,50.0358331385231,4548.5546875,5.5427599,12.49002552,96533497.4,55.62250519,89238240.2,3.1196784563935096,66.146,73.85,58.682,3.992,3.903,4.101,9.278,22.6900465933563,75.045412038716,2.26454136792772,10.6927769053241,14.4102184542572,3.40578256861876,2.523575341173428,-3.92088614748242,1.0,43.0792,100.0,33.1301735880689,45.2305848555761,473.6,30.01267427,5.4,8.81261648193646,12.756295073002,85.8991510408803,100.0,100.0,79.88,5854.3,20.61568683325454,0.9989560008049019,2000.0,79.0740897092774,10.500425441211126,25.1029953595813,4.0036259167680495,15.167999999999992,0.3752858401090645
USA,United States,2001,40.6,0.955538348341605,37133.623113437,10581929774000.0,1.1292569744094,21.4690044492824,37133.6203973517,226004952.0,1.28590084492375,58964003.0,74.0174691599687,284968955.0,2.0305,49.6385027806598,4901.67529297,5.96832943,13.16816998,96533497.4,54.67609024,89238240.2,3.1196784563935096,65.862,73.42,58.521,4.731,4.796,4.651,10.492,22.4257966406618,75.466435405707,2.10776724370164,9.70344749898923,13.2637338366067,1.63009964802286,2.223575341173428,-3.72407498836611,1.0,49.0808,100.0,33.1867556145437,45.2900702036254,474.6,30.07604563,4.7,7.42248933913917,12.6049538802777,86.3861771834025,100.0,100.0,77.73,5891.1,14.0229885057471,0.9989560008049019,2001.0,79.3086222322007,10.522305050959044,22.96718133559593,4.221002312918814,14.899000000000001,0.36357428293991023
USA,United States,2002,40.4,1.70044732643726,37997.7596573051,10929112955000.0,0.973711859673977,20.65246551384,37997.7424300242,228794635.0,1.22679002674936,58830558.0,74.863701241708,287625193.0,2.0205,49.2523674393258,5327.93701172,6.32601833,13.99534702,96523070.8,54.79912949,86862957.2,3.1196784563935096,65.586,73.024,58.351,5.783,5.926,5.609,11.935,22.280206512388,75.7643912483186,1.95540295181781,9.131381513844,13.1549925956457,1.01613919132561,2.223575341173428,-4.17333961025019,1.0,58.7854,100.0,33.2433376410185,45.0848730397122,475.6,30.13941698,4.8,9.20382511502992,12.4353763769804,86.2808086234009,100.0,100.0,74.57,5546.8,13.7931034482759,1.0030719995498671,2002.0,79.5461039464648,10.545308797578572,22.2863741094897,4.48615048493788,14.673000000000002,0.3521102043639296
USA,United States,2003,40.8,2.79560596320081,39490.2749557007,11456442041000.0,1.12104760396265,20.7394766935216,39490.3023903176,231440378.0,1.14974831150741,58667555.0,74.6040993391519,290107933.0,2.0475,48.87487974038,5732.24365234,6.52383184,14.50558472,96523070.8,55.02537537,86862957.2,3.1196784563935096,65.22,72.403,58.224,5.989,6.263,5.658,12.362,22.1877105056241,76.0019552315726,1.8103342628033,9.03565868264667,13.5916543236323,1.02218472001084,1.973575341173428,-4.55898086099347,1.0,61.6971,100.0,33.2999196674933,45.0803674339003,476.6,30.20278834,5.3,9.4946204631135,12.2408284111277,86.3108491734385,100.0,100.0,77.93,6023.7,14.2528735632184,1.0014000058174148,2003.0,79.77733514788098,10.583835039292593,22.627313006278968,4.649705065043503,14.17900000000001,0.35552055138589767
USA,United States,2004,40.5,3.84777169556921,41724.6316287624,12217193198000.0,1.26548363027696,20.9500365551967,41724.6411982614,234232801.0,1.19932029456479,58572497.0,74.1637865273611,292805298.0,2.0515,48.4979199966309,6071.84423828,6.60954046,14.55123425,97301315.6,54.57746124,84963207.2,3.424054486361772,65.001,72.237,57.944,5.529,5.639,5.396,11.791,22.1366612055496,76.1106560919144,1.75268270253597,9.62875008142275,14.8193121829029,1.74869134454691,1.973575341173428,-5.20485343641858,1.0,64.7583,100.0,33.3565016939681,45.0758618280884,477.6,30.2661597,5.5,9.21619811557572,12.0145758307373,86.1575607388529,100.0,100.0,87.3,6851.1,14.9425287356322,1.0014000058174148,2004.0,79.99609385483181,10.6388708863127,24.44806226432565,4.249708732135688,14.292999999999992,0.36044876612424714
USA,United States,2005,41.3,3.48354993555606,44123.4070679055,13039199193000.0,1.1505065593333,21.206269818199,44123.3996470026,236992959.0,1.1714934968182,58523640.0,74.0256826905582,295516599.0,2.057,48.0956829396105,6428.60205078,6.6301837,14.57945919,99246961.0,54.5237999,84510732.0,3.958344466296464,65.049,72.226,58.04,5.084,5.073,5.097,11.24,22.0102469674384,76.2969706020102,1.69278311814549,9.98205473154167,15.65649830011,1.09166213272067,1.973575341173428,-5.74598170416952,1.0,67.9681,100.0,33.4130837204429,45.0713562222766,478.6,30.32953105,5.8,9.12092303221335,11.7498844838268,86.0526277747696,100.0,100.0,84.04,6450.7,15.1724137931034,0.989250004291534,2005.0,80.1961581183465,10.694768356590764,25.638553031651668,3.6832214361679703,14.186,0.3615607751880585
USA,United States,2006,41.7,2.78453963650701,46302.0008800056,13815586948000.0,1.00948718664602,21.5869617861711,46301.9876485519,239811834.0,1.18241590005963,58568078.0,73.7013684205001,298379912.0,2.108,47.8032811357291,6802.47509766,6.81126165,14.7087841,101453847.6,53.6925621,85039203.2,4.253458458987504,65.175,72.348,58.161,4.623,4.619,4.627,10.43,22.1018151844876,76.2306745569065,1.66751093308373,10.641386468295,16.3338916290247,2.16033528740671,1.973575341173428,-5.91101922107059,1.0,68.9312,100.0,33.4696657469177,45.0668506164647,466.64,29.57160963,6.4,9.78948021905534,11.309448518998,85.6625948343997,100.0,100.0,80.84,6400.4,16.3218390804598,1.0063140034675606,2006.0,80.3713066313928,10.742962051797015,26.9752780973197,3.458076349357668,14.186999999999998,0.36388049491109864
